,clienteID,Churn,genero,idoso,parceiro,dependentes,meses_contrato,serviço_telefônico,multiplas_linhas,serviço_internet,segurança_online,backup_online,proteção_dispositivos,suporte_tecnico,streaming_tv,streaming_filmes,contrato,faturamento_sem_papel,metodo_pagamento,custos_mensais,custos_totais
5356,7564-GHCVB,Nao,Mulher,0,Sim,Sim,72,Sim,Sim,Fibra optica,Sim,Nao,Nao,Nao,Nao,Nao,Dois anos,Nao,Tranferencia bancaria(automatico),79.05,5730.7
5357,7566-DSRLQ,Nao,Mulher,0,Sim,Nao,72,Sim,Sim,Fibra optica,Nao,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Cheque eletronico,110.15,7998.8
5358,7567-ECMCM,Nao,Homem,0,Nao,Nao,24,Sim,Nao,Fibra optica,Nao,Nao,Nao,Nao,Nao,Sim,Mes-a-mes,Sim,Cartao de credito(automatico),79.85,2001.0
5359,7568-PODML,Sim,Homem,0,Nao,Nao,1,Nao,Sem servico telefonico,DSL,Nao,Nao,Nao,Nao,Sim,Sim,Mes-a-mes,Sim,Cheque enviado,45.3,45.3
5360,7569-NMZYQ,Nao,Mulher,0,Sim,Sim,72,Sim,Sim,Fibra optica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Tranferencia bancaria(automatico),118.75,8672.45
5361,7570-WELNY,Nao,Mulher,0,Sim,Nao,68,Sim,Sim,Fibra optica,Sim,Sim,Nao,Nao,Nao,Nao,Dois anos,Sim,Tranferencia bancaria(automatico),84.7,5711.05
5362,7571-YXDAD,Sim,Mulher,0,Nao,Nao,2,Sim,Sim,Fibra optica,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Nao,Cartao de credito(automatico),74.9,147.15
5363,7572-KPVKK,Nao,Homem,0,Nao,Sim,62,Sim,Sim,Fibra optica,Nao,Nao,Sim,Sim,Sim,Sim,Dois anos,Sim,Cheque eletronico,104.05,6590.5
5364,7576-ASEJU,Nao,Mulher,0,Sim,Sim,41,Sim,Nao,DSL,Sim,Nao,Nao,Sim,Sim,Sim,Um ano,Sim,Cartao de credito(automatico),74.7,3187.65
5365,7576-JMYWV,Nao,Mulher,1,Sim,Sim,46,Sim,Sim,Fibra optica,Sim,Sim,Nao,Sim,Sim,Sim,Mes-a-mes,Sim,Cheque eletronico,110.2,4972.1
5366,7576-OYWBN,Sim,Homem,1,Nao,Nao,3,Sim,Sim,Fibra optica,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Sim,Cheque eletronico,76.05,231.8
5367,7577-SWIFR,Nao,Homem,0,Nao,Nao,1,Sim,Nao,Fibra optica,Nao,Nao,Nao,Nao,Sim,Sim,Mes-a-mes,Sim,Cheque eletronico,89.25,89.25
5368,7579-KKLOE,Nao,Homem,0,Sim,Sim,71,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Cheque enviado,91.25,6589.6
5369,7579-OOPEC,Sim,Mulher,1,Sim,Nao,2,Sim,Nao,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mes-a-mes,Nao,Cartao de credito(automatico),50.15,115.1
5370,7580-UGXNC,Sim,Mulher,1,Nao,Nao,2,Sim,Nao,DSL,Sim,Sim,Nao,Nao,Nao,Nao,Mes-a-mes,Nao,Cheque enviado,54.85,104.2
5371,7581-EBBOU,Nao,Mulher,0,Nao,Nao,60,Sim,Nao,DSL,Nao,Sim,Sim,Sim,Sim,Nao,Um ano,Sim,Cartao de credito(automatico),70.15,4224.7
5372,7586-ZATGZ,Nao,Homem,0,Nao,Nao,40,Sim,Sim,Fibra optica,Nao,Nao,Nao,Nao,Sim,Nao,Mes-a-mes,Sim,Cheque eletronico,84.9,3369.05
5373,7587-AOVVU,Nao,Homem,0,Sim,Sim,27,Sim,Sim,Fibra optica,Sim,Sim,Nao,Sim,Sim,Nao,Mes-a-mes,Nao,Cheque eletronico,100.75,2793.55
5374,7587-RZNME,Sim,Homem,0,Nao,Nao,3,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Sim,Cheque eletronico,43.3,123.65
5375,7590-VHVEG,Nao,Mulher,0,Sim,Nao,1,Nao,Sem servico telefonico,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mes-a-mes,Sim,Cheque eletronico,29.85,29.85
5376,7593-JNWRU,Sim,Homem,0,Sim,Sim,6,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Sim,Tranferencia bancaria(automatico),44.6,260.8
5377,7593-XFKDI,Sim,Homem,0,Nao,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Nao,Cheque enviado,46.3,46.3
5378,7594-LZNWR,Nao,Homem,1,Nao,Nao,34,Sim,Nao,Fibra optica,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Nao,Cartao de credito(automatico),69.15,2275.1
5379,7594-RQHXR,Sim,Mulher,0,Nao,Sim,1,Sim,Nao,Fibra optica,Nao,Nao,Nao,Nao,Nao,Sim,Mes-a-mes,Sim,Cheque eletronico,79.6,79.6
5380,7595-EHCDL,Nao,Homem,0,Sim,Sim,32,Nao,Sem servico telefonico,DSL,Nao,Nao,Sim,Nao,Sim,Sim,Mes-a-mes,Nao,Cartao de credito(automatico),50.6,1653.45
5381,7595-EUIVN,Sim,Mulher,0,Nao,Nao,1,Sim,Nao,Fibra optica,Nao,Sim,Nao,Nao,Nao,Nao,Mes-a-mes,Nao,Cheque eletronico,75.8,75.8
5382,7596-IIWYC,Nao,Mulher,0,Nao,Nao,27,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Sim,Tranferencia bancaria(automatico),20.25,538.2
5383,7596-LDUXP,Nao,Mulher,0,Nao,Nao,12,Sim,Nao,Fibra optica,Sim,Nao,Nao,Nao,Sim,Nao,Um ano,Sim,Cartao de credito(automatico),85.15,979.05
5384,7596-ZYWBB,Nao,Mulher,0,Nao,Nao,65,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Nao,Nao,Dois anos,Sim,Cheque enviado,59.6,3739.8
5385,7598-UAASY,Sim,Homem,0,Sim,Nao,2,Sim,Nao,Fibra optica,Nao,Nao,Sim,Nao,Nao,Nao,Mes-a-mes,Nao,Cheque eletronico,76.4,151.8
5386,7599-FKVXZ,Sim,Homem,0,Sim,Nao,42,Sim,Sim,Fibra optica,Nao,Nao,Sim,Sim,Sim,Sim,Mes-a-mes,Sim,Tranferencia bancaria(automatico),106.15,4512.7
5387,7599-NTMDP,Nao,Mulher,0,Sim,Sim,62,Nao,Sem servico telefonico,DSL,Sim,Sim,Nao,Sim,Sim,Nao,Dois anos,Nao,Tranferencia bancaria(automatico),48.7,3008.55
5388,7601-DHFWZ,Nao,Mulher,0,Nao,Nao,48,Sim,Sim,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Nao,Cartao de credito(automatico),24.0,1183.05
5389,7601-GNDYK,Nao,Homem,0,Sim,Sim,35,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Nao,Cheque enviado,19.6,686.95
5390,7601-WFVZV,Nao,Homem,0,Nao,Nao,1,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Mes-a-mes,Nao,Cheque enviado,19.55,19.55
5391,7602-DBTOU,Nao,Mulher,0,Sim,Nao,71,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Nao,Cheque enviado,19.6,1416.5
5392,7602-MVRMB,Nao,Mulher,0,Sim,Sim,72,Sim,Sim,Fibra optica,Sim,Nao,Sim,Sim,Sim,Sim,Dois anos,Sim,Tranferencia bancaria(automatico),110.45,8058.85
5393,7603-USHJS,Sim,Homem,0,Nao,Sim,12,Sim,Sim,Fibra optica,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Sim,Cartao de credito(automatico),73.75,871.4
5394,7605-BDWDC,Nao,Mulher,0,Nao,Nao,31,Nao,Sem servico telefonico,DSL,Sim,Sim,Nao,Sim,Nao,Sim,Dois anos,Sim,Tranferencia bancaria(automatico),49.85,1520.1
5395,7605-SNLQG,Nao,Mulher,0,Sim,Nao,45,Sim,Nao,DSL,Nao,Nao,Sim,Nao,Nao,Nao,Mes-a-mes,Sim,Cartao de credito(automatico),50.25,2221.55
5396,7606-BPHHN,Nao,Homem,0,Nao,Nao,72,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Sim,Cartao de credito(automatico),19.8,1468.75
5397,7607-QKKTJ,Nao,Homem,0,Sim,Sim,45,Sim,Sim,Fibra optica,Nao,Sim,Sim,Nao,Nao,Sim,Um ano,Sim,Cartao de credito(automatico),95.0,4368.85
5398,7608-RGIRO,Nao,Homem,0,Nao,Sim,62,Sim,Sim,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Sim,Cheque enviado,24.4,1413.0
5399,7609-NRNCA,Nao,Mulher,0,Nao,Nao,17,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Um ano,Nao,Cheque enviado,19.55,280.85
5400,7609-YBPXG,Nao,Homem,0,Nao,Nao,54,Sim,Sim,DSL,Sim,Nao,Sim,Sim,Sim,Sim,Dois anos,Nao,Tranferencia bancaria(automatico),87.1,4735.2
5401,7610-TVOPG,Nao,Homem,0,Nao,Nao,15,Sim,Sim,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Mes-a-mes,Sim,Cheque eletronico,26.35,378.6
5402,7611-YKYTC,Nao,Homem,0,Sim,Sim,22,Sim,Nao,Fibra optica,Sim,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Nao,Tranferencia bancaria(automatico),75.0,1573.95
5403,7613-LLQFO,Sim,Homem,0,Nao,Nao,12,Sim,Sim,Fibra optica,Nao,Nao,Nao,Nao,Sim,Nao,Mes-a-mes,Sim,Cheque eletronico,84.45,1059.55
5404,7614-QVWQL,Sim,Homem,0,Sim,Sim,49,Nao,Sem servico telefonico,DSL,Nao,Sim,Nao,Nao,Sim,Sim,Um ano,Sim,Tranferencia bancaria(automatico),51.8,2541.25
5405,7615-ESMYF,Sim,Mulher,0,Sim,Nao,2,Nao,Sem servico telefonico,DSL,Nao,Nao,Nao,Nao,Sim,Sim,Mes-a-mes,Nao,Cheque eletronico,44.6,97.1
5406,7617-EYGLW,Nao,Homem,0,Nao,Nao,1,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Mes-a-mes,Nao,Cheque eletronico,19.45,19.45
5407,7619-ODSGN,Sim,Homem,0,Sim,Sim,24,Sim,Sim,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Nao,Cheque eletronico,54.75,1338.15
5408,7619-PLRLP,Nao,Mulher,0,Sim,Nao,53,Sim,Sim,DSL,Sim,Sim,Sim,Nao,Nao,Sim,Um ano,Nao,Tranferencia bancaria(automatico),74.1,3833.95
5409,7621-VPNET,Nao,Mulher,0,Sim,Nao,42,Sim,Sim,Fibra optica,Nao,Nao,Sim,Sim,Nao,Nao,Mes-a-mes,Sim,Cartao de credito(automatico),85.9,3729.75
5410,7622-FWGEW,Nao,Homem,1,Sim,Nao,56,Sim,Nao,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Tranferencia bancaria(automatico),85.65,4824.45
5411,7622-NXQZR,Nao,Homem,0,Nao,Nao,28,Nao,Sem servico telefonico,DSL,Nao,Nao,Nao,Sim,Nao,Nao,Mes-a-mes,Sim,Cartao de credito(automatico),30.1,810.85
5412,7623-HKYRK,Nao,Homem,0,Nao,Sim,6,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Mes-a-mes,Nao,Cheque enviado,19.7,111.65
5413,7623-TRNQN,Sim,Homem,0,Nao,Sim,1,Sim,Nao,DSL,Nao,Nao,Nao,Sim,Nao,Nao,Mes-a-mes,Sim,Cheque enviado,49.9,49.9
5414,7625-XCQRH,Sim,Mulher,0,Nao,Nao,11,Sim,Sim,Fibra optica,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Sim,Cheque eletronico,76.5,837.95
5415,7627-JKIAZ,Sim,Mulher,0,Sim,Nao,37,Sim,Sim,Fibra optica,Nao,Nao,Sim,Nao,Nao,Nao,Mes-a-mes,Sim,Cartao de credito(automatico),78.95,2839.65
5416,7629-WFGLW,Nao,Mulher,1,Sim,Nao,56,Sim,Sim,Fibra optica,Sim,Sim,Sim,Sim,Nao,Nao,Um ano,Nao,Cheque eletronico,95.65,5471.75
5417,7629-WIXZF,Nao,Mulher,0,Nao,Nao,7,Sim,Nao,DSL,Sim,Nao,Nao,Nao,Nao,Sim,Um ano,Sim,Cheque eletronico,59.1,369.25
5418,7632-MNYOY,Sim,Homem,1,Nao,Nao,66,Sim,Sim,Fibra optica,Nao,Sim,Sim,Sim,Sim,Sim,Um ano,Nao,Cartao de credito(automatico),110.9,7432.05
5419,7632-YUTXB,Nao,Mulher,0,Sim,Sim,25,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Um ano,Nao,Cheque enviado,20.05,520.1
5420,7633-MVPUY,Nao,Homem,0,Sim,Nao,57,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Nao,Nao,Dois anos,Sim,Cheque eletronico,59.75,3450.15
5421,7634-HLQJR,Nao,Mulher,0,Sim,Sim,47,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Nao,Cartao de credito(automatico),20.05,1016.7
5422,7634-WSWDB,Nao,Mulher,0,Nao,Sim,8,Nao,Sem servico telefonico,DSL,Sim,Nao,Nao,Nao,Nao,Sim,Mes-a-mes,Sim,Cheque eletronico,38.5,330.8
5423,7636-OWBPG,Nao,Homem,1,Nao,Nao,12,Nao,Sem servico telefonico,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mes-a-mes,Sim,Cartao de credito(automatico),29.35,381.2
5424,7636-PEPNS,Nao,Mulher,0,Sim,Sim,58,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Um ano,Sim,Cheque enviado,44.1,2413.05
5425,7636-XUHWW,Nao,Homem,0,Nao,Nao,2,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Mes-a-mes,Sim,Cartao de credito(automatico),19.9,33.7
5426,7638-QVMVY,Sim,Mulher,0,Nao,Nao,7,Sim,Nao,Fibra optica,Nao,Nao,Nao,Nao,Sim,Nao,Mes-a-mes,Sim,Cheque eletronico,79.0,522.95
5427,7639-LIAYI,Nao,Homem,0,Nao,Nao,52,Sim,Sim,DSL,Sim,Nao,Nao,Sim,Sim,Sim,Dois anos,Sim,Cartao de credito(automatico),79.75,4217.8
5428,7639-OPLNG,Nao,Homem,0,Sim,Sim,70,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Nao,Dois anos,Sim,Tranferencia bancaria(automatico),79.25,5731.85
5429,7639-SUPCW,Sim,Mulher,0,Nao,Nao,22,Sim,Nao,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Sim,Cartao de credito(automatico),48.8,1054.6
5430,7641-EUYET,Sim,Homem,1,Sim,Sim,46,Sim,Sim,Fibra optica,Sim,Sim,Sim,Nao,Sim,Nao,Mes-a-mes,Sim,Cheque eletronico,100.7,4541.2
5431,7641-TQFHN,Nao,Homem,0,Nao,Sim,39,Sim,Sim,Fibra optica,Nao,Nao,Nao,Sim,Sim,Sim,Dois anos,Nao,Cheque enviado,100.55,3895.35
5432,7643-RCHXS,Nao,Mulher,0,Sim,Sim,63,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Nao,Cheque eletronico,19.35,1263.85
5433,7644-OMVMY,Nao,Homem,0,Sim,Sim,0,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Nao,Cheque enviado,19.85,19.85
5434,7647-GYYKX,Nao,Mulher,0,Sim,Sim,54,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Sim,Tranferencia bancaria(automatico),20.35,1092.35
5435,7649-PHJVR,Nao,Homem,0,Nao,Nao,11,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Um ano,Nao,Cheque enviado,19.5,226.8
5436,7649-SIJJF,Nao,Homem,0,Sim,Nao,71,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Nao,Sim,Dois anos,Sim,Cheque enviado,80.1,5585.4
5437,7654-YWJUF,Nao,Homem,0,Sim,Nao,43,Sim,Nao,Fibra optica,Sim,Nao,Sim,Sim,Nao,Nao,Um ano,Sim,Tranferencia bancaria(automatico),84.25,3539.25
5438,7657-DYEPJ,Sim,Homem,1,Nao,Nao,38,Sim,Nao,DSL,Nao,Sim,Sim,Sim,Sim,Nao,Um ano,Sim,Cartao de credito(automatico),70.15,2497.35
5439,7658-UYUQS,Nao,Homem,1,Sim,Nao,21,Sim,Nao,Fibra optica,Nao,Nao,Sim,Nao,Sim,Nao,Mes-a-mes,Nao,Tranferencia bancaria(automatico),86.55,1857.25
5440,7660-HDPJV,Sim,Mulher,0,Nao,Nao,1,Sim,Nao,Fibra optica,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Sim,Cheque eletronico,69.2,69.2
5441,7661-CPURM,Nao,Homem,0,Nao,Nao,19,Sim,Nao,Fibra optica,Nao,Nao,Nao,Sim,Nao,Sim,Um ano,Sim,Cartao de credito(automatico),87.7,1725.95
5442,7663-CUXZB,Nao,Homem,0,Sim,Nao,59,Sim,Sim,Fibra optica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Nao,Cheque eletronico,113.75,6561.25
5443,7663-RGWBC,Sim,Homem,0,Nao,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Sim,Cheque enviado,44.15,44.15
5444,7663-YJHSN,Nao,Mulher,0,Sim,Nao,72,Sim,Sim,Fibra optica,Sim,Sim,Sim,Sim,Sim,Nao,Dois anos,Sim,Tranferencia bancaria(automatico),103.95,7556.9
5445,7663-ZTEGJ,Nao,Homem,0,Nao,Sim,29,Sim,Sim,Fibra optica,Nao,Sim,Sim,Sim,Nao,Sim,Um ano,Nao,Cartao de credito(automatico),100.55,2830.45
5446,7665-NKLAV,Nao,Mulher,0,Sim,Sim,36,Nao,Sem servico telefonico,DSL,Sim,Nao,Sim,Sim,Nao,Nao,Dois anos,Nao,Cartao de credito(automatico),40.65,1547.35
5447,7665-TOALD,Sim,Mulher,0,Nao,Nao,1,Sim,Nao,Fibra optica,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Sim,Cheque eletronico,69.6,69.6
5448,7665-VIGUD,Nao,Homem,0,Nao,Nao,10,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Um ano,Nao,Cheque enviado,20.35,176.3
5449,7666-WKRON,Sim,Mulher,0,Nao,Nao,39,Sim,Nao,Fibra optica,Nao,Nao,Sim,Sim,Nao,Nao,Dois anos,Sim,Cheque eletronico,80.45,3201.55
5450,7668-XCFYV,Nao,Mulher,1,Sim,Nao,17,Sim,Sim,Fibra optica,Nao,Nao,Nao,Nao,Sim,Sim,Mes-a-mes,Sim,Cheque eletronico,92.55,1614.7
5451,7669-LCRSD,Nao,Homem,0,Sim,Sim,12,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Sim,Nao,Mes-a-mes,Sim,Cheque enviado,56.3,628.65
5452,7670-ZBPOQ,Nao,Mulher,0,Sim,Nao,58,Sim,Sim,DSL,Sim,Nao,Nao,Sim,Nao,Nao,Um ano,Sim,Tranferencia bancaria(automatico),61.05,3478.75
5453,7672-VFMXZ,Nao,Homem,0,Sim,Nao,57,Sim,Nao,DSL,Sim,Nao,Nao,Sim,Nao,Nao,Mes-a-mes,Nao,Cheque eletronico,55.7,3171.6
5454,7673-BQGKU,Nao,Mulher,0,Sim,Sim,69,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Nao,Tranferencia bancaria(automatico),20.15,1337.5
5455,7673-LPRNY,Nao,Mulher,0,Nao,Nao,23,Sim,Sim,DSL,Sim,Nao,Sim,Nao,Sim,Sim,Um ano,Sim,Cheque eletronico,78.55,1843.05
5456,7674-YTAFD,Nao,Mulher,0,Nao,Nao,33,Sim,Nao,Fibra optica,Nao,Sim,Nao,Sim,Nao,Nao,Um ano,Sim,Tranferencia bancaria(automatico),79.95,2684.85
5457,7675-OZCZG,Sim,Mulher,1,Nao,Nao,3,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Nao,Cheque eletronico,45.0,127.1
5458,7677-SJJJK,Nao,Homem,0,Sim,Sim,8,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Um ano,Nao,Cartao de credito(automatico),19.9,153.95
5459,7682-AZNDK,Nao,Homem,0,Sim,Sim,34,Sim,Nao,Fibra optica,Nao,Sim,Sim,Nao,Sim,Nao,Mes-a-mes,Sim,Cheque eletronico,89.85,3091.75
5460,7683-CBDKJ,Sim,Homem,0,Sim,Sim,14,Sim,Nao,DSL,Sim,Sim,Nao,Nao,Sim,Nao,Mes-a-mes,Sim,Cheque eletronico,65.45,937.6
5461,7684-XSZIY,Nao,Homem,0,Sim,Sim,72,Sim,Sim,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Nao,Tranferencia bancaria(automatico),24.3,1643.25
5462,7688-AWMDX,Nao,Homem,0,Sim,Nao,71,Sim,Nao,DSL,Sim,Nao,Nao,Sim,Nao,Nao,Dois anos,Nao,Tranferencia bancaria(automatico),54.5,3778.2
5463,7690-KPNCU,Nao,Homem,0,Sim,Sim,64,Sim,Nao,DSL,Sim,Nao,Sim,Nao,Sim,Sim,Um ano,Sim,Cartao de credito(automatico),73.05,4688.65
5464,7691-KGKGP,Nao,Homem,0,Sim,Sim,53,Sim,Nao,DSL,Nao,Sim,Nao,Sim,Sim,Nao,Mes-a-mes,Nao,Cartao de credito(automatico),65.0,3363.8
5465,7691-XVTZH,Nao,Mulher,0,Sim,Nao,68,Sim,Sim,Fibra optica,Nao,Nao,Sim,Nao,Sim,Nao,Dois anos,Sim,Tranferencia bancaria(automatico),89.95,5974.3
5466,7693-LCKZL,Sim,Homem,0,Sim,Sim,5,Sim,Sim,Fibra optica,Nao,Sim,Nao,Nao,Nao,Nao,Mes-a-mes,Sim,Cheque eletronico,80.15,385.0
5467,7693-QPEFS,Nao,Homem,1,Nao,Nao,52,Sim,Sim,Fibra optica,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Sim,Tranferencia bancaria(automatico),72.95,3829.75
5468,7694-VLBWQ,Sim,Homem,0,Sim,Nao,67,Sim,Sim,Fibra optica,Nao,Sim,Sim,Nao,Sim,Sim,Um ano,Nao,Cheque eletronico,104.1,7040.85
5469,7695-PKLCZ,Nao,Mulher,0,Nao,Nao,68,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Nao,Cartao de credito(automatico),20.5,1424.9
5470,7696-AMHOD,Nao,Mulher,0,Sim,Sim,49,Sim,Nao,DSL,Nao,Sim,Sim,Nao,Sim,Sim,Um ano,Nao,Cartao de credito(automatico),78.0,3824.2
5471,7696-CFTAT,Nao,Homem,0,Sim,Sim,37,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Nao,Tranferencia bancaria(automatico),19.8,726.1
5472,7698-YFGEZ,Nao,Homem,0,Nao,Nao,1,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Mes-a-mes,Nao,Cheque enviado,20.0,20.0
5473,7703-ZEKEF,Sim,Homem,0,Nao,Nao,23,Sim,Sim,Fibra optica,Nao,Nao,Sim,Nao,Nao,Nao,Mes-a-mes,Sim,Cheque eletronico,81.0,1917.1
5474,7706-DZNKK,Nao,Homem,0,Nao,Nao,11,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Mes-a-mes,Sim,Cartao de credito(automatico),20.45,237.3
5475,7706-YLMQA,Nao,Mulher,0,Nao,Nao,70,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Um ano,Nao,Tranferencia bancaria(automatico),19.7,1341.5
5476,7707-PYBBH,Nao,Homem,0,Nao,Nao,40,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Nao,Nao,Mes-a-mes,Sim,Cheque enviado,61.9,2647.1
5477,7710-JSYOA,Nao,Mulher,0,Sim,Sim,69,Sim,Sim,Fibra optica,Nao,Sim,Nao,Sim,Nao,Sim,Dois anos,Sim,Tranferencia bancaria(automatico),93.3,6398.05
5478,7711-GQBZC,Nao,Mulher,0,Sim,Sim,71,Sim,Sim,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Nao,Tranferencia bancaria(automatico),24.7,1810.55
5479,7711-YIJWC,Nao,Homem,0,Sim,Sim,61,Sim,Nao,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Um ano,Nao,Tranferencia bancaria(automatico),84.9,5264.5
5480,7714-YXSMB,Nao,Mulher,0,Nao,Nao,26,Sim,Sim,Fibra optica,Nao,Nao,Sim,Nao,Sim,Sim,Mes-a-mes,Sim,Tranferencia bancaria(automatico),100.5,2599.95
5481,7716-YTYHG,Sim,Mulher,0,Sim,Sim,48,Sim,Sim,Fibra optica,Nao,Nao,Nao,Nao,Nao,Sim,Um ano,Sim,Cheque enviado,82.05,4029.95
5482,7717-BICXI,Nao,Homem,0,Sim,Sim,60,Sim,Nao,Nao,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Sem servico internet,Dois anos,Nao,Cheque enviado,20.55,1205.05
5483,7718-RXDGG,Nao,Homem,0,Sim,Nao,15,Sim,Nao,Fibra optica,Nao,Nao,Nao,Nao,Nao,Nao,Mes-a-mes,Sim,Tranferencia bancaria(automatico),68.6,1108.6
5484,7718-UPSKJ,Nao,Mulher,0,Sim,Nao,69,Sim,Nao,Fibra optica,Sim,Sim,Nao,Sim,Sim,Sim,Um ano,Sim,Cartao de credito(automatico),106.4,7251.9
